X,Y
-1.0385473266291418,1.044566539437573
1.7723702258231548,-0.5670963426127116
-0.11825520655467393,-1.0407903690485496
-1.4115669165404539,-1.0074949605615826
0.7715481370608461,1.1510775459498586
1.019486734783344,1.5204804231545783
1.5743728939178114,0.6015125776387172
0.22189313438864783,-0.24796996656400824
-1.3884116505950728,-1.0236778757352143
-0.1392309048437743,-0.516232193555569
1.4695812422487915,0.1911370027174019
1.1186959627578126,-0.2140594439861539
0.6755977280070987,-1.1854414062786944
0.26785559546161103,1.1107510447710112
0.6640309782899559,1.4541890890200904
0.39907952733854674,0.897427200102394
-0.525793966477575,1.4825586224465186
-1.272152549156808,-0.1994939293535122
-0.6365355777959807,0.2900832019507149
-0.44305879811103943,1.6718889506799253
-0.7869849965205991,-0.6666339191137066
0.8002220281318446,0.9610629237661255
-0.4109690844648116,1.5155366524897667
-0.8014981040152414,0.8935896745838345
-0.22725307831385988,0.0643695701014029
0.31303422499037276,-1.3931975465863078
0.5713022640838074,1.7461016521558816
-1.7108057655494624,-0.15341967694877282
-1.200372207207324,-0.7875751281491005
1.6255597076626147,0.48837630941071536
-0.7800059262292707,-0.6252635671630795
0.6488849177243015,1.189580081721396
1.444367922339607,0.6255897897397655
0.6421093172494583,-0.21361635863458633
0.8448577894193088,-0.18532847913671294
0.36264624903817205,-0.9435912105417943
-0.4977054402972145,1.39302769590792
1.7231382945653506,1.2138278763188675
-0.2096392396902115,-0.47811305898839435
-1.1947029160359481,0.4716927059864142
0.6843681310258863,0.6593593895686376
-1.972653222041097,0.05979831471337764
0.29493992180503714,0.0647381111227736
1.1753193389973298,-0.752939388899433
-0.09451402590034087,1.711519731881552
-0.9774482325507087,-1.595551968605456
-0.42540250317031425,1.0415861287607606
-0.6637418729082544,-0.08413831747257242
-1.2499486987527764,-0.37775553384560207
0.4277589420463544,0.9860177155618923
0.6241918872383925,-0.12076014971392762
0.19397249503754807,-1.2181138093703032
1.3717838876351198,-0.54812961996595
0.8079726786194225,-0.628132874578726
-1.4192347864940653,-1.0027928604564316
1.6440560348506161,-0.8787764185810535
1.0357443628007539,0.6436236455189105
0.1756698565103396,0.4975615072366282
0.4870050070777331,0.14224254203760178
-0.8600940269353576,1.6794034344974678
-0.8203937770367072,0.6902528884807848
-0.0868138577806607,0.6433024167902659
0.7235477203154398,-1.34122107059898
-0.8560246589726542,1.0788270774614745
-0.3261044763176216,1.6565933381643083
-0.6964829106302283,-0.19145877958493643
-0.05203146319013809,-0.06364414707713278
0.6709579392615296,-1.9719510920341907
0.966262078489206,0.48890364580830786
1.6296859205158687,-0.13457742844966242
0.2031124877483912,-1.4437363613956793
0.4588061645688224,1.3742270679038882
1.076075001289805,0.03735100982203215
0.3142463316487236,-0.7204425498191883
-0.38235217433947466,-1.3757931750864745
-0.25852277962461456,-1.9485834581476331
0.2897310397097513,-2.154984220827913
0.5217099445742434,0.2618918206593371
-0.572011912466144,0.7051756450192551
1.2225257165611687,1.0897230507658484
1.1885027078769104,-1.3809215068478027
-1.2511148821941678,-1.2246401675568939
-0.46209802692175544,0.8294327465358272
1.3759301130147807,0.5806781916238531
-0.7050732588158872,1.7491914893856575
-0.6868329485540673,1.344155799714411
-0.1761110010312447,-1.3668532866585248
-0.13206207055725344,-0.15473792885849047
1.1401114292628272,-0.9773114806479565
-0.9619202665874108,0.1696579707412168
0.8817583195768471,0.8238059377513123
-0.4474540342470215,-1.902967196870774
0.08486835128282823,-1.2504845012056054
-1.734410694376083,-0.702853694244989
0.11585237891714709,-0.8743037863432587
-1.7664098413510507,0.0688955966929073
-2.102998346335892,-0.30244045571619765
-0.422408471914449,0.20680079911135954
0.31734016708254675,0.05111876803616224
0.8779077275232704,0.7068886799959213
0.6890877900896579,0.13787477484772628
-1.1975581471920516,-1.382876768009377
-0.6321766965163963,1.4772458967751945
-1.3305504389009264,-0.0717211348686
0.7878095834004897,-0.5170232793027458
0.005322143481658624,1.1967713247694134
-1.621255639884354,1.0234167683669209
0.0029891394634442643,-0.0856659198040685
0.1868130015241431,1.3940362447677863
1.3973152324024884,0.7340041414896941
-0.4218821767470431,1.6538405847912085
0.5088209917863341,0.8155395271492157
1.6965245805548426,-0.8022639440632863
0.2462605430011797,-0.6441052989790674
-0.36401560470417155,-0.4046402071867878
1.2364002662413858,-1.2926525583160675
0.5390250881972665,-1.537325956185838
0.12076144793061179,0.286792698956053
0.4502675722779812,-0.3604583831693733
